date,locals_warned_when_risk_imminent,dusty_environment,sd_dusty_environment,echo,sd_echo,depth_broken,sd_depth_broken,ultrasound_broken,sd_ultrasound_broken,noisy_image,sd_noisy_image,voice_down,sd_voice_down
2017-06-30 09:42:39.6197240,0.730925,0.1325,0.0169516776455901,0.055,0.011399013115178,0.135,0.0170861786248418,0.155,0.0180952341791976,0.2325,0.0211213014513784,0,0
2017-06-30 09:42:40.9284050,0.730925,0.1325,0.0169516776455901,0.055,0.011399013115178,0.135,0.0170861786248418,0.155,0.0180952341791976,0.235,0.0211999410376539,0,0
2017-06-30 09:42:41.7486880,0.730925,0.1325,0.0169516776455901,0.055,0.011399013115178,0.135,0.0170861786248418,0.1525,0.0179752433919544,0.2375,0.0212775556631865,0,0
2017-06-30 09:42:42.6206160,0.7330875,0.1325,0.0169516776455901,0.055,0.011399013115178,0.135,0.0170861786248418,0.1525,0.0179752433919544,0.24,0.0213541565040626,0,0
2017-06-30 09:42:43.6218000,0.7330875,0.1325,0.0169516776455901,0.0475,0.0106352891357029,0.135,0.0170861786248418,0.1525,0.0179752433919544,0.2425,0.0214297544316308,0,0
2017-06-30 09:42:44.6230820,0.7330875,0.1325,0.0169516776455901,0.0475,0.0106352891357029,0.135,0.0170861786248418,0.1525,0.0179752433919544,0.235,0.0211999410376539,0,0
2017-06-30 09:42:45.6247020,0.7330875,0.1325,0.0169516776455901,0.0475,0.0106352891357029,0.135,0.0170861786248418,0.1525,0.0179752433919544,0.235,0.0211999410376539,0,0
2017-06-30 09:42:46.6255580,0.7330875,0.1325,0.0169516776455901,0.0475,0.0106352891357029,0.135,0.0170861786248418,0.1525,0.0179752433919544,0.235,0.0211999410376539,0,0
2017-06-30 09:42:47.6266350,0.7330875,0.1325,0.0169516776455901,0.0475,0.0106352891357029,0.1275,0.0166766116162727,0.1525,0.0179752433919544,0.235,0.0211999410376539,0,0
2017-06-30 09:42:48.6293500,0.73944375,0.1325,0.0169516776455901,0.0475,0.0106352891357029,0.1275,0.0166766116162727,0.1525,0.0179752433919544,0.235,0.0211999410376539,0,0
2017-06-30 09:42:49.6308840,0.73944375,0.1325,0.0169516776455901,0.0475,0.0106352891357029,0.1275,0.0166766116162727,0.1525,0.0179752433919544,0.235,0.0211999410376539,0,0
2017-06-30 09:42:50.6310880,0.73944375,0.1325,0.0169516776455901,0.045,0.0103652062208139,0.1275,0.0166766116162727,0.1525,0.0179752433919544,0.235,0.0211999410376539,0,0
2017-06-30 09:42:51.6320270,0.73944375,0.1325,0.0169516776455901,0.045,0.0103652062208139,0.1275,0.0166766116162727,0.1525,0.0179752433919544,0.235,0.0211999410376539,0,0
2017-06-30 09:42:52.6319110,0.73944375,0.1325,0.0169516776455901,0.045,0.0103652062208139,0.1275,0.0166766116162727,0.1525,0.0179752433919544,0.235,0.0211999410376539,0,0
2017-06-30 09:42:54.0694750,0.73944375,0.1325,0.0169516776455901,0.045,0.0103652062208139,0.1275,0.0166766116162727,0.1525,0.0179752433919544,0.235,0.0211999410376539,0,0
2017-06-30 09:42:54.8285000,0.73944375,0.1325,0.0169516776455901,0.045,0.0103652062208139,0.1275,0.0166766116162727,0.1525,0.0179752433919544,0.235,0.0211999410376539,0,0
2017-06-30 09:42:55.6341130,0.73944375,0.1325,0.0169516776455901,0.045,0.0103652062208139,0.1275,0.0166766116162727,0.1525,0.0179752433919544,0.235,0.0211999410376539,0,0
2017-06-30 09:42:56.6353610,0.73944375,0.1325,0.0169516776455901,0.045,0.0103652062208139,0.1275,0.0166766116162727,0.1525,0.0179752433919544,0.235,0.0211999410376539,0,0
2017-06-30 09:42:57.6365140,0.73944375,0.1325,0.0169516776455901,0.045,0.0103652062208139,0.1275,0.0166766116162727,0.1525,0.0179752433919544,0.235,0.0211999410376539,0,0
2017-06-30 09:42:58.6378110,0.73944375,0.1325,0.0169516776455901,0.045,0.0103652062208139,0.1275,0.0166766116162727,0.1525,0.0179752433919544,0.235,0.0211999410376539,0,0
2017-06-30 09:42:59.6393390,0.73944375,0.1325,0.0169516776455901,0.045,0.0103652062208139,0.1275,0.0166766116162727,0.1475,0.0177301825991725,0.235,0.0211999410376539,0,0
2017-06-30 09:43:00.6405930,0.74380625,0.1325,0.0169516776455901,0.045,0.0103652062208139,0.1275,0.0166766116162727,0.1475,0.0177301825991725,0.235,0.0211999410376539,0,0
2017-06-30 09:43:01.6413380,0.74380625,0.1325,0.0169516776455901,0.045,0.0103652062208139,0.1275,0.0166766116162727,0.1475,0.0177301825991725,0.235,0.0211999410376539,0,0
2017-06-30 09:43:02.6428940,0.74380625,0.1325,0.0169516776455901,0.045,0.0103652062208139,0.1275,0.0166766116162727,0.1475,0.0177301825991725,0.235,0.0211999410376539,0,0
2017-06-30 09:43:03.6431430,0.74380625,0.1325,0.0169516776455901,0.045,0.0103652062208139,0.1275,0.0166766116162727,0.1475,0.0177301825991725,0.235,0.0211999410376539,0,0
2017-06-30 09:43:04.6453260,0.74380625,0.1325,0.0169516776455901,0.045,0.0103652062208139,0.1275,0.0166766116162727,0.145,0.0176050418914583,0.235,0.0211999410376539,0,0
2017-06-30 09:43:05.6460140,0.7459875,0.1325,0.0169516776455901,0.045,0.0103652062208139,0.1275,0.0166766116162727,0.145,0.0176050418914583,0.235,0.0211999410376539,0,0
2017-06-30 09:43:06.6467390,0.7459875,0.1325,0.0169516776455901,0.045,0.0103652062208139,0.1275,0.0166766116162727,0.145,0.0176050418914583,0.235,0.0211999410376539,0,0
2017-06-30 09:43:08.2913940,0.7459875,0.1325,0.0169516776455901,0.045,0.0103652062208139,0.1275,0.0166766116162727,0.145,0.0176050418914583,0.235,0.0211999410376539,0,0
2017-06-30 09:43:08.8190870,0.7459875,0.1325,0.0169516776455901,0.045,0.0103652062208139,0.1275,0.0166766116162727,0.145,0.0176050418914583,0.235,0.0211999410376539,0,0
2017-06-30 09:43:09.6508880,0.7459875,0.1325,0.0169516776455901,0.045,0.0103652062208139,0.1275,0.0166766116162727,0.145,0.0176050418914583,0.235,0.0211999410376539,0,0
2017-06-30 09:43:10.6518650,0.7459875,0.1325,0.0169516776455901,0.045,0.0103652062208139,0.1225,0.0163931197457958,0.14,0.0173493515728975,0.235,0.0211999410376539,0,0
2017-06-30 09:43:11.6530150,0.75465,0.1325,0.0169516776455901,0.045,0.0103652062208139,0.1225,0.0163931197457958,0.14,0.0173493515728975,0.235,0.0211999410376539,0,0
2017-06-30 09:43:12.6540540,0.75465,0.13,0.0168151717208002,0.0425,0.0100863459686846,0.1225,0.0163931197457958,0.14,0.0173493515728975,0.235,0.0211999410376539,0,0
2017-06-30 09:43:13.6556870,0.75465,0.13,0.0168151717208002,0.0425,0.0100863459686846,0.1225,0.0163931197457958,0.1375,0.0172187216424449,0.235,0.0211999410376539,0,0
2017-06-30 09:43:14.6561620,0.75684375,0.1275,0.0166766116162727,0.0425,0.0100863459686846,0.115,0.0159510971409493,0.1375,0.0172187216424449,0.2375,0.0212775556631865,0,0
2017-06-30 09:43:15.6574460,0.7633125,0.1275,0.0166766116162727,0.0425,0.0100863459686846,0.115,0.0159510971409493,0.1375,0.0172187216424449,0.24,0.0213541565040626,0,0
2017-06-30 09:43:16.6594420,0.7633125,0.1275,0.0166766116162727,0.0425,0.0100863459686846,0.115,0.0159510971409493,0.1375,0.0172187216424449,0.2425,0.0214297544316308,0,0
2017-06-30 09:43:17.6607380,0.7633125,0.1275,0.0166766116162727,0.0425,0.0100863459686846,0.115,0.0159510971409493,0.1375,0.0172187216424449,0.245,0.0215043600230279,0,0
2017-06-30 09:43:18.6674990,0.7633125,0.1275,0.0166766116162727,0.0425,0.0100863459686846,0.115,0.0159510971409493,0.1375,0.0172187216424449,0.245,0.0215043600230279,0,0
2017-06-30 09:43:19.6611430,0.7633125,0.1275,0.0166766116162727,0.0425,0.0100863459686846,0.115,0.0159510971409493,0.1375,0.0172187216424449,0.245,0.0215043600230279,0,0
2017-06-30 09:43:20.6621990,0.7633125,0.1275,0.0166766116162727,0.0425,0.0100863459686846,0.115,0.0159510971409493,0.1375,0.0172187216424449,0.2425,0.0214297544316308,0,0
2017-06-30 09:43:21.6637300,0.7633125,0.1275,0.0166766116162727,0.0425,0.0100863459686846,0.115,0.0159510971409493,0.1375,0.0172187216424449,0.2425,0.0214297544316308,0,0
2017-06-30 09:43:22.6639970,0.7633125,0.1275,0.0166766116162727,0.0425,0.0100863459686846,0.115,0.0159510971409493,0.1375,0.0172187216424449,0.2425,0.0214297544316308,0,0
2017-06-30 09:43:23.6650740,0.7633125,0.1275,0.0166766116162727,0.0425,0.0100863459686846,0.115,0.0159510971409493,0.1375,0.0172187216424449,0.2425,0.0214297544316308,0,0
2017-06-30 09:43:24.6663170,0.7633125,0.1275,0.0166766116162727,0.0425,0.0100863459686846,0.115,0.0159510971409493,0.1325,0.0169516776455901,0.2425,0.0214297544316308,0,0
2017-06-30 09:43:25.6673840,0.7677375,0.1275,0.0166766116162727,0.0425,0.0100863459686846,0.115,0.0159510971409493,0.1325,0.0169516776455901,0.2425,0.0214297544316308,0,0
2017-06-30 09:43:26.6694060,0.7677375,0.1275,0.0166766116162727,0.0425,0.0100863459686846,0.115,0.0159510971409493,0.1325,0.0169516776455901,0.2425,0.0214297544316308,0,0
2017-06-30 09:43:27.6701730,0.7677375,0.1275,0.0166766116162727,0.0425,0.0100863459686846,0.115,0.0159510971409493,0.1275,0.0166766116162727,0.245,0.0215043600230279,0,0
2017-06-30 09:43:28.6721410,0.7721625,0.1275,0.0166766116162727,0.0425,0.0100863459686846,0.115,0.0159510971409493,0.1275,0.0166766116162727,0.2475,0.0215779835712237,0,0
2017-06-30 09:43:29.6751020,0.7721625,0.1275,0.0166766116162727,0.0425,0.0100863459686846,0.115,0.0159510971409493,0.1275,0.0166766116162727,0.25,0.021650635094611,0,0
2017-06-30 09:43:30.6751050,0.7721625,0.1275,0.0166766116162727,0.0425,0.0100863459686846,0.115,0.0159510971409493,0.1275,0.0166766116162727,0.2525,0.0217223243461652,0,0
2017-06-30 09:43:31.6756180,0.7721625,0.1275,0.0166766116162727,0.0425,0.0100863459686846,0.115,0.0159510971409493,0.1275,0.0166766116162727,0.255,0.0217930608221975,0,0
2017-06-30 09:43:32.8164810,0.7721625,0.1275,0.0166766116162727,0.0425,0.0100863459686846,0.115,0.0159510971409493,0.125,0.0165359456941537,0.2575,0.0218628537707226,0,0
2017-06-30 09:43:34.0002030,0.774375,0.1275,0.0166766116162727,0.0425,0.0100863459686846,0.115,0.0159510971409493,0.125,0.0165359456941537,0.2575,0.0218628537707226,0,0
2017-06-30 09:43:34.7041530,0.774375,0.1275,0.0166766116162727,0.0425,0.0100863459686846,0.115,0.0159510971409493,0.125,0.0165359456941537,0.2575,0.0218628537707226,0,0
2017-06-30 09:43:35.7319540,0.774375,0.1275,0.0166766116162727,0.0425,0.0100863459686846,0.115,0.0159510971409493,0.125,0.0165359456941537,0.2575,0.0218628537707226,0,0
2017-06-30 09:43:36.7494130,0.774375,0.1275,0.0166766116162727,0.0425,0.0100863459686846,0.115,0.0159510971409493,0.125,0.0165359456941537,0.25,0.021650635094611,0,0
2017-06-30 09:43:37.6820860,0.774375,0.1275,0.0166766116162727,0.0425,0.0100863459686846,0.115,0.0159510971409493,0.125,0.0165359456941537,0.25,0.021650635094611,0,0
2017-06-30 09:43:38.6850230,0.774375,0.1275,0.0166766116162727,0.0425,0.0100863459686846,0.115,0.0159510971409493,0.125,0.0165359456941537,0.25,0.021650635094611,0,0
2017-06-30 09:43:39.6867270,0.774375,0.1275,0.0166766116162727,0.0425,0.0100863459686846,0.115,0.0159510971409493,0.125,0.0165359456941537,0.25,0.021650635094611,0,0
2017-06-30 09:43:40.6882470,0.774375,0.1275,0.0166766116162727,0.0425,0.0100863459686846,0.115,0.0159510971409493,0.125,0.0165359456941537,0.25,0.021650635094611,0,0
2017-06-30 09:43:41.6896680,0.774375,0.1275,0.0166766116162727,0.0425,0.0100863459686846,0.115,0.0159510971409493,0.125,0.0165359456941537,0.25,0.021650635094611,0,0
2017-06-30 09:43:42.6908050,0.774375,0.1275,0.0166766116162727,0.0425,0.0100863459686846,0.115,0.0159510971409493,0.125,0.0165359456941537,0.25,0.021650635094611,0,0
2017-06-30 09:43:43.6906930,0.774375,0.1275,0.0166766116162727,0.0425,0.0100863459686846,0.115,0.0159510971409493,0.125,0.0165359456941537,0.25,0.021650635094611,0,0
2017-06-30 09:43:44.6919740,0.774375,0.1275,0.0166766116162727,0.0425,0.0100863459686846,0.115,0.0159510971409493,0.125,0.0165359456941537,0.25,0.021650635094611,0,0
2017-06-30 09:43:45.7339840,0.774375,0.1275,0.0166766116162727,0.0425,0.0100863459686846,0.115,0.0159510971409493,0.125,0.0165359456941537,0.25,0.021650635094611,0,0
2017-06-30 09:43:46.6945530,0.774375,0.1275,0.0166766116162727,0.0425,0.0100863459686846,0.115,0.0159510971409493,0.125,0.0165359456941537,0.245,0.0215043600230279,0,0
2017-06-30 09:43:47.6957640,0.774375,0.1275,0.0166766116162727,0.0425,0.0100863459686846,0.115,0.0159510971409493,0.125,0.0165359456941537,0.245,0.0215043600230279,0,0
2017-06-30 09:43:48.6970790,0.774375,0.1275,0.0166766116162727,0.0425,0.0100863459686846,0.115,0.0159510971409493,0.125,0.0165359456941537,0.245,0.0215043600230279,0,0
2017-06-30 09:43:49.7106430,0.774375,0.1275,0.0166766116162727,0.0425,0.0100863459686846,0.115,0.0159510971409493,0.125,0.0165359456941537,0.245,0.0215043600230279,0,0
2017-06-30 09:43:50.6986350,0.774375,0.1225,0.0163931197457958,0.0425,0.0100863459686846,0.115,0.0159510971409493,0.125,0.0165359456941537,0.245,0.0215043600230279,0,0
2017-06-30 09:43:51.7016540,0.774375,0.1225,0.0163931197457958,0.0425,0.0100863459686846,0.115,0.0159510971409493,0.125,0.0165359456941537,0.245,0.0215043600230279,0,0
2017-06-30 09:43:52.7004710,0.774375,0.1225,0.0163931197457958,0.0425,0.0100863459686846,0.115,0.0159510971409493,0.125,0.0165359456941537,0.245,0.0215043600230279,0,0
2017-06-30 09:43:53.7026110,0.774375,0.1225,0.0163931197457958,0.0425,0.0100863459686846,0.115,0.0159510971409493,0.125,0.0165359456941537,0.245,0.0215043600230279,0,0
2017-06-30 09:43:54.7041530,0.774375,0.1225,0.0163931197457958,0.0425,0.0100863459686846,0.1175,0.0161007569697825,0.125,0.0165359456941537,0.245,0.0215043600230279,0,0
2017-06-30 09:43:55.7045770,0.7721875,0.1225,0.0163931197457958,0.0425,0.0100863459686846,0.115,0.0159510971409493,0.125,0.0165359456941537,0.245,0.0215043600230279,0,0
2017-06-30 09:43:56.7060520,0.774375,0.1225,0.0163931197457958,0.0425,0.0100863459686846,0.115,0.0159510971409493,0.125,0.0165359456941537,0.245,0.0215043600230279,0,0
2017-06-30 09:43:57.7061360,0.774375,0.1225,0.0163931197457958,0.0425,0.0100863459686846,0.115,0.0159510971409493,0.125,0.0165359456941537,0.245,0.0215043600230279,0,0
2017-06-30 09:43:58.7080110,0.774375,0.1225,0.0163931197457958,0.0425,0.0100863459686846,0.115,0.0159510971409493,0.125,0.0165359456941537,0.245,0.0215043600230279,0,0
2017-06-30 09:43:59.7086190,0.774375,0.1225,0.0163931197457958,0.0425,0.0100863459686846,0.115,0.0159510971409493,0.125,0.0165359456941537,0.245,0.0215043600230279,0,0
2017-06-30 09:44:00.7100110,0.774375,0.1225,0.0163931197457958,0.0425,0.0100863459686846,0.115,0.0159510971409493,0.125,0.0165359456941537,0.245,0.0215043600230279,0,0
2017-06-30 09:44:02.2038260,0.774375,0.1225,0.0163931197457958,0.0425,0.0100863459686846,0.115,0.0159510971409493,0.125,0.0165359456941537,0.245,0.0215043600230279,0,0
2017-06-30 09:44:02.9149070,0.774375,0.1225,0.0163931197457958,0.0425,0.0100863459686846,0.115,0.0159510971409493,0.1275,0.0166766116162727,0.245,0.0215043600230279,0,0
2017-06-30 09:44:03.7129910,0.7721625,0.1225,0.0163931197457958,0.0425,0.0100863459686846,0.115,0.0159510971409493,0.115,0.0159510971409493,0.245,0.0215043600230279,0,0
2017-06-30 09:44:04.7146850,0.783225,0.1225,0.0163931197457958,0.0425,0.0100863459686846,0.115,0.0159510971409493,0.115,0.0159510971409493,0.245,0.0215043600230279,0,0
2017-06-30 09:44:05.7168420,0.783225,0.1225,0.0163931197457958,0.0425,0.0100863459686846,0.115,0.0159510971409493,0.115,0.0159510971409493,0.245,0.0215043600230279,0,0
2017-06-30 09:44:06.7165720,0.783225,0.1225,0.0163931197457958,0.0425,0.0100863459686846,0.115,0.0159510971409493,0.115,0.0159510971409493,0.245,0.0215043600230279,0,0
2017-06-30 09:44:07.7186340,0.783225,0.1225,0.0163931197457958,0.0425,0.0100863459686846,0.115,0.0159510971409493,0.115,0.0159510971409493,0.245,0.0215043600230279,0,0
2017-06-30 09:44:08.7204020,0.783225,0.1225,0.0163931197457958,0.0425,0.0100863459686846,0.115,0.0159510971409493,0.115,0.0159510971409493,0.245,0.0215043600230279,0,0
2017-06-30 09:44:09.7215210,0.783225,0.1225,0.0163931197457958,0.0425,0.0100863459686846,0.115,0.0159510971409493,0.115,0.0159510971409493,0.245,0.0215043600230279,0,0
2017-06-30 09:44:10.7225080,0.783225,0.1225,0.0163931197457958,0.0425,0.0100863459686846,0.115,0.0159510971409493,0.115,0.0159510971409493,0.245,0.0215043600230279,0,0
2017-06-30 09:44:11.7504030,0.783225,0.1225,0.0163931197457958,0.0425,0.0100863459686846,0.115,0.0159510971409493,0.115,0.0159510971409493,0.245,0.0215043600230279,0,0
2017-06-30 09:44:12.7241710,0.783225,0.1225,0.0163931197457958,0.0425,0.0100863459686846,0.115,0.0159510971409493,0.115,0.0159510971409493,0.2475,0.0215779835712237,0,0
2017-06-30 09:44:13.7254650,0.783225,0.1225,0.0163931197457958,0.0425,0.0100863459686846,0.115,0.0159510971409493,0.115,0.0159510971409493,0.25,0.021650635094611,0,0
2017-06-30 09:44:14.7268430,0.783225,0.1225,0.0163931197457958,0.0425,0.0100863459686846,0.115,0.0159510971409493,0.115,0.0159510971409493,0.2525,0.0217223243461652,0,0
2017-06-30 09:44:15.7278120,0.783225,0.1225,0.0163931197457958,0.0425,0.0100863459686846,0.115,0.0159510971409493,0.115,0.0159510971409493,0.2525,0.0217223243461652,0,0
2017-06-30 09:44:16.7285510,0.783225,0.1225,0.0163931197457958,0.0425,0.0100863459686846,0.115,0.0159510971409493,0.115,0.0159510971409493,0.2575,0.0218628537707226,0,0
2017-06-30 09:44:17.7303900,0.783225,0.1225,0.0163931197457958,0.0425,0.0100863459686846,0.115,0.0159510971409493,0.115,0.0159510971409493,0.2575,0.0218628537707226,0,0
2017-06-30 09:44:18.7308290,0.783225,0.1225,0.0163931197457958,0.0425,0.0100863459686846,0.115,0.0159510971409493,0.115,0.0159510971409493,0.2575,0.0218628537707226,0,0
2017-06-30 09:44:19.7318450,0.783225,0.1225,0.0163931197457958,0.0425,0.0100863459686846,0.115,0.0159510971409493,0.115,0.0159510971409493,0.26,0.0219317121994613,0,0
2017-06-30 09:44:20.7331830,0.783225,0.125,0.0165359456941537,0.0425,0.0100863459686846,0.115,0.0159510971409493,0.115,0.0159510971409493,0.2625,0.0219996448834976,0,0
2017-06-30 09:44:21.7340790,0.783225,0.125,0.0165359456941537,0.0425,0.0100863459686846,0.115,0.0159510971409493,0.115,0.0159510971409493,0.265,0.0220666603726074,0,0
2017-06-30 09:44:22.7367950,0.783225,0.125,0.0165359456941537,0.0425,0.0100863459686846,0.115,0.0159510971409493,0.115,0.0159510971409493,0.265,0.0220666603726074,0,0
2017-06-30 09:44:23.7380510,0.783225,0.125,0.0165359456941537,0.0425,0.0100863459686846,0.115,0.0159510971409493,0.115,0.0159510971409493,0.265,0.0220666603726074,0,0
2017-06-30 09:44:24.7375540,0.783225,0.125,0.0165359456941537,0.0425,0.0100863459686846,0.115,0.0159510971409493,0.115,0.0159510971409493,0.265,0.0220666603726074,0,0
2017-06-30 09:44:25.7388180,0.783225,0.125,0.0165359456941537,0.045,0.0103652062208139,0.115,0.0159510971409493,0.115,0.0159510971409493,0.265,0.0220666603726074,0,0
2017-06-30 09:44:26.7398010,0.783225,0.125,0.0165359456941537,0.045,0.0103652062208139,0.115,0.0159510971409493,0.115,0.0159510971409493,0.265,0.0220666603726074,0,0
2017-06-30 09:44:27.7401870,0.783225,0.125,0.0165359456941537,0.045,0.0103652062208139,0.115,0.0159510971409493,0.115,0.0159510971409493,0.265,0.0220666603726074,0,0
2017-06-30 09:44:28.7416830,0.783225,0.125,0.0165359456941537,0.045,0.0103652062208139,0.115,0.0159510971409493,0.115,0.0159510971409493,0.265,0.0220666603726074,0,0
2017-06-30 09:44:29.9941030,0.783225,0.125,0.0165359456941537,0.045,0.0103652062208139,0.1175,0.0161007569697825,0.115,0.0159510971409493,0.2675,0.0221327669982766,0,0
2017-06-30 09:44:30.7562870,0.7810125,0.125,0.0165359456941537,0.045,0.0103652062208139,0.12,0.0162480768092719,0.115,0.0159510971409493,0.27,0.0221979728804231,0,0
2017-06-30 09:44:31.7490410,0.7788,0.125,0.0165359456941537,0.045,0.0103652062208139,0.12,0.0162480768092719,0.115,0.0159510971409493,0.27,0.0221979728804231,0,0
2017-06-30 09:44:32.7458320,0.7765875,0.125,0.0165359456941537,0.045,0.0103652062208139,0.125,0.0165359456941537,0.115,0.0159510971409493,0.2725,0.0222622859338389,0,0
2017-06-30 09:44:33.7459750,0.774375,0.125,0.0165359456941537,0.045,0.0103652062208139,0.125,0.0165359456941537,0.115,0.0159510971409493,0.2725,0.0222622859338389,0,0
2017-06-30 09:44:34.7477200,0.774375,0.125,0.0165359456941537,0.045,0.0103652062208139,0.125,0.0165359456941537,0.115,0.0159510971409493,0.2725,0.0222622859338389,0,0
2017-06-30 09:44:35.7474490,0.774375,0.125,0.0165359456941537,0.045,0.0103652062208139,0.125,0.0165359456941537,0.115,0.0159510971409493,0.2725,0.0222622859338389,0,0
2017-06-30 09:44:36.7484890,0.774375,0.125,0.0165359456941537,0.045,0.0103652062208139,0.125,0.0165359456941537,0.115,0.0159510971409493,0.2725,0.0222622859338389,0,0
2017-06-30 09:44:37.7485210,0.774375,0.125,0.0165359456941537,0.045,0.0103652062208139,0.125,0.0165359456941537,0.115,0.0159510971409493,0.2725,0.0222622859338389,0,0
2017-06-30 09:44:38.7488220,0.774375,0.125,0.0165359456941537,0.045,0.0103652062208139,0.125,0.0165359456941537,0.115,0.0159510971409493,0.2725,0.0222622859338389,0,0
2017-06-30 09:44:39.7491370,0.774375,0.125,0.0165359456941537,0.045,0.0103652062208139,0.125,0.0165359456941537,0.115,0.0159510971409493,0.2725,0.0222622859338389,0,0
2017-06-30 09:44:40.7506970,0.774375,0.125,0.0165359456941537,0.045,0.0103652062208139,0.125,0.0165359456941537,0.115,0.0159510971409493,0.2725,0.0222622859338389,0,0
2017-06-30 09:44:42.0853880,0.774375,0.125,0.0165359456941537,0.045,0.0103652062208139,0.125,0.0165359456941537,0.115,0.0159510971409493,0.2725,0.0222622859338389,0,0
2017-06-30 09:44:42.7533300,0.774375,0.1275,0.0166766116162727,0.045,0.0103652062208139,0.125,0.0165359456941537,0.115,0.0159510971409493,0.2725,0.0222622859338389,0,0
2017-06-30 09:44:43.7539980,0.774375,0.1275,0.0166766116162727,0.045,0.0103652062208139,0.125,0.0165359456941537,0.115,0.0159510971409493,0.2725,0.0222622859338389,0,0
2017-06-30 09:44:44.7562950,0.774375,0.1275,0.0166766116162727,0.045,0.0103652062208139,0.125,0.0165359456941537,0.115,0.0159510971409493,0.2725,0.0222622859338389,0,0
2017-06-30 09:44:45.7557000,0.774375,0.1275,0.0166766116162727,0.045,0.0103652062208139,0.125,0.0165359456941537,0.115,0.0159510971409493,0.2725,0.0222622859338389,0,0
2017-06-30 09:44:46.7576400,0.774375,0.1275,0.0166766116162727,0.045,0.0103652062208139,0.125,0.0165359456941537,0.115,0.0159510971409493,0.2725,0.0222622859338389,0,0
2017-06-30 09:44:47.7573310,0.774375,0.1275,0.0166766116162727,0.045,0.0103652062208139,0.125,0.0165359456941537,0.115,0.0159510971409493,0.2725,0.0222622859338389,0,0
2017-06-30 09:44:48.7597030,0.774375,0.1275,0.0166766116162727,0.045,0.0103652062208139,0.125,0.0165359456941537,0.115,0.0159510971409493,0.2725,0.0222622859338389,0,0
2017-06-30 09:44:49.7605980,0.774375,0.1275,0.0166766116162727,0.045,0.0103652062208139,0.125,0.0165359456941537,0.115,0.0159510971409493,0.2725,0.0222622859338389,0,0
2017-06-30 09:44:50.7619920,0.774375,0.1275,0.0166766116162727,0.045,0.0103652062208139,0.125,0.0165359456941537,0.115,0.0159510971409493,0.2725,0.0222622859338389,0,0
2017-06-30 09:44:51.7625440,0.774375,0.1275,0.0166766116162727,0.045,0.0103652062208139,0.1225,0.0163931197457958,0.115,0.0159510971409493,0.2725,0.0222622859338389,0,0
2017-06-30 09:44:52.7629700,0.7765875,0.1275,0.0166766116162727,0.045,0.0103652062208139,0.1225,0.0163931197457958,0.115,0.0159510971409493,0.2725,0.0222622859338389,0,0
2017-06-30 09:44:53.7642040,0.7765875,0.1275,0.0166766116162727,0.045,0.0103652062208139,0.1225,0.0163931197457958,0.115,0.0159510971409493,0.2725,0.0222622859338389,0,0
2017-06-30 09:44:54.7654800,0.7765875,0.1275,0.0166766116162727,0.045,0.0103652062208139,0.1225,0.0163931197457958,0.115,0.0159510971409493,0.2725,0.0222622859338389,0,0
2017-06-30 09:44:55.7671260,0.7765875,0.1275,0.0166766116162727,0.045,0.0103652062208139,0.1225,0.0163931197457958,0.115,0.0159510971409493,0.2725,0.0222622859338389,0,0
2017-06-30 09:44:56.7681920,0.7765875,0.1275,0.0166766116162727,0.045,0.0103652062208139,0.1225,0.0163931197457958,0.11,0.015644487847162,0.2725,0.0222622859338389,0,0
2017-06-30 09:44:57.7713200,0.780975,0.1275,0.0166766116162727,0.045,0.0103652062208139,0.1225,0.0163931197457958,0.11,0.015644487847162,0.2725,0.0222622859338389,0,0
2017-06-30 09:44:58.7721900,0.780975,0.13,0.0168151717208002,0.045,0.0103652062208139,0.1225,0.0163931197457958,0.11,0.015644487847162,0.2725,0.0222622859338389,0,0
2017-06-30 09:44:59.7714840,0.780975,0.1325,0.0169516776455901,0.045,0.0103652062208139,0.1225,0.0163931197457958,0.11,0.015644487847162,0.2725,0.0222622859338389,0,0
2017-06-30 09:45:00.7744850,0.780975,0.1325,0.0169516776455901,0.045,0.0103652062208139,0.1225,0.0163931197457958,0.11,0.015644487847162,0.2725,0.0222622859338389,0,0
2017-06-30 09:45:01.7759410,0.780975,0.1325,0.0169516776455901,0.045,0.0103652062208139,0.1225,0.0163931197457958,0.11,0.015644487847162,0.2725,0.0222622859338389,0,0
2017-06-30 09:45:02.7756390,0.780975,0.1325,0.0169516776455901,0.045,0.0103652062208139,0.1225,0.0163931197457958,0.11,0.015644487847162,0.2725,0.0222622859338389,0,0
2017-06-30 09:45:03.7783400,0.780975,0.1325,0.0169516776455901,0.045,0.0103652062208139,0.1225,0.0163931197457958,0.11,0.015644487847162,0.2725,0.0222622859338389,0,0
2017-06-30 09:45:05.3141370,0.780975,0.1325,0.0169516776455901,0.045,0.0103652062208139,0.1225,0.0163931197457958,0.1125,0.0157990308247057,0.2725,0.0222622859338389,0,0
2017-06-30 09:45:05.9297660,0.77878125,0.1325,0.0169516776455901,0.045,0.0103652062208139,0.1225,0.0163931197457958,0.1125,0.0157990308247057,0.2725,0.0222622859338389,0,0
2017-06-30 09:45:06.8951640,0.77878125,0.1325,0.0169516776455901,0.045,0.0103652062208139,0.1225,0.0163931197457958,0.1125,0.0157990308247057,0.2725,0.0222622859338389,0,0
